seller_id,seller_name,state,city,seller_rating,total_products_listed,joined_date,seller_tier,fulfillment_type,gst_registered,return_acceptance_rate
SELL04530,Verma Stores,Gujarat,Ahmedabad,4.6,566,2023-02-18 04:55:40,Preferred,FlipMart Fulfilled,True,0.862
SELL04531,Kumar Retail,Rajasthan,Udaipur,2.6,479,2021-10-05 12:03:35,Preferred,FlipMart Fulfilled,True,0.817
SELL04532,Singh Mart,Uttar Pradesh,Varanasi,3.8,197,2022-10-01 16:17:17,Standard,FlipMart Fulfilled,True,0.84
SELL04533,Sharma Trading,Gujarat,Surat,3.3,47,2021-06-08 17:21:37,Standard,Self Ship,True,0.93
SELL04534,Joshi Trading,Madhya Pradesh,Gwalior,3.1,528,2024-03-24 17:59:15,Standard,FlipMart Fulfilled,True,0.935
SELL04535,Bajaj Stores,Maharashtra,Mumbai,4.4,577,2023-06-08 08:13:12,Preferred,FlipMart Fulfilled,True,0.793
SELL04536,Banerjee Enterprises,Delhi,Dwarka,3.6,332,2022-05-03 03:29:19,Standard,FlipMart Fulfilled,False,0.864
SELL04537,Kumar Stores,West Bengal,Kolkata,3.9,535,2021-11-10 07:27:10,Preferred,FlipMart Fulfilled,True,0.889
SELL04538,Rao Stores,Gujarat,Surat,4.7,299,2022-11-15 11:55:19,Platinum,Easy Ship,True,0.852
SELL04539,Mishra Trading,Gujarat,Rajkot,3.3,778,2024-01-12 00:23:34,Standard,FlipMart Fulfilled,True,0.984
SELL04540,Mishra Enterprises,Delhi,Lajpat Nagar,4.6,71,2021-03-04 05:37:54,Standard,Self Ship,True,0.751
SELL04541,Verma Enterprises,Karnataka,Bengaluru,4.5,761,2024-01-26 04:55:15,Standard,FlipMart Fulfilled,True,0.852
SELL04542,Singh Retail,Maharashtra,Mumbai,3.8,379,2021-07-13 04:09:06,Standard,Easy Ship,True,0.923
SELL04543,Verma Trading,Rajasthan,Udaipur,3.5,96,2021-04-13 15:29:56,Standard,Easy Ship,True,0.83
SELL04544,Kumar Trading,West Bengal,Durgapur,3.9,134,2021-03-03 23:51:49,Preferred,FlipMart Fulfilled,True,0.794
SELL04545,Garg Stores,Karnataka,Mangaluru,3.6,741,2023-11-16 23:43:26,Preferred,FlipMart Fulfilled,True,0.906
SELL04546,Bajaj Trading,Delhi,Dwarka,4.1,365,2021-07-29 06:52:53,Preferred,Self Ship,True,0.903
SELL04547,Bajaj Stores,Maharashtra,Nagpur,3.7,678,2022-06-16 22:59:07,Standard,Self Ship,True,0.88
SELL04548,Rao Retail,Rajasthan,Jodhpur,5.0,396,2023-05-20 19:16:41,Standard,Easy Ship,True,0.866
SELL04549,Rao Mart,West Bengal,Howrah,4.3,542,2023-04-18 19:28:59,Preferred,FlipMart Fulfilled,True,1.0
SELL04550,Yadav Trading,Maharashtra,Nashik,4.9,675,2023-12-20 21:28:22,Preferred,Easy Ship,True,0.845
SELL04551,Kumar Retail,Tamil Nadu,Madurai,3.2,395,2023-10-12 20:47:26,Preferred,FlipMart Fulfilled,True,0.757
SELL04552,Verma Stores,Maharashtra,Pune,3.8,128,2021-11-19 01:24:37,Preferred,Self Ship,True,0.912
SELL04553,Garg Mart,Tamil Nadu,Madurai,3.4,453,2021-12-11 02:25:20,Preferred,Self Ship,True,0.799
SELL04554,Reddy Mart,Karnataka,Bengaluru,4.7,214,2023-05-08 02:25:17,Elite,Easy Ship,True,0.837
SELL04555,Garg Enterprises,Maharashtra,Mumbai,2.8,199,2024-01-05 22:19:18,Standard,FlipMart Fulfilled,True,0.73
SELL04556,Sharma Enterprises,West Bengal,Howrah,3.9,411,2022-09-14 23:45:47,Standard,Self Ship,True,0.787
SELL04557,Mishra Enterprises,Delhi,Rohini,4.5,63,2022-06-02 01:17:27,Preferred,FlipMart Fulfilled,True,0.893
SELL04558,Kapoor Trading,Gujarat,Vadodara,3.7,76,2021-02-20 19:53:04,Standard,FlipMart Fulfilled,True,0.92
SELL04559,Tiwari Mart,Rajasthan,Jaipur,3.9,654,2021-12-16 08:47:25,Standard,Self Ship,False,0.856
SELL04560,Kapoor Stores,Karnataka,Hubli,3.8,362,2022-10-28 18:41:25,Standard,Self Ship,True,1.0
SELL04561,Shah Retail,Rajasthan,Kota,4.4,690,2023-07-19 20:08:17,Platinum,FlipMart Fulfilled,True,0.822
SELL04562,Nair Retail,Maharashtra,Mumbai,3.4,501,2023-09-16 10:32:16,Standard,Self Ship,True,0.93
SELL04563,Malhotra Stores,Punjab,Jalandhar,3.2,683,2021-09-07 08:30:43,Standard,Easy Ship,False,0.791
SELL04564,Mishra Enterprises,Tamil Nadu,Madurai,2.8,35,2022-02-01 09:19:03,Elite,Easy Ship,True,0.926
SELL04565,Patel Enterprises,Tamil Nadu,Coimbatore,4.0,411,2022-04-27 13:04:38,Standard,FlipMart Fulfilled,True,1.0
SELL04566,Iyer Mart,Tamil Nadu,Coimbatore,4.0,18,2023-01-09 23:05:39,Standard,FlipMart Fulfilled,True,0.935
SELL04567,Iyer Trading,Maharashtra,Nagpur,4.6,239,2021-01-29 04:31:49,Elite,FlipMart Fulfilled,True,0.857
SELL04568,Das Mart,West Bengal,Durgapur,3.2,441,2021-07-02 02:16:17,Elite,Easy Ship,True,0.866
SELL04569,Kumar Enterprises,Maharashtra,Mumbai,4.1,602,2022-07-08 00:54:29,Elite,Self Ship,True,0.878
SELL04570,Kumar Retail,Maharashtra,Pune,4.4,430,2023-07-18 19:40:15,Preferred,FlipMart Fulfilled,True,0.852
SELL04571,Sharma Enterprises,Telangana,Warangal,3.9,727,2022-01-04 14:35:43,Platinum,Self Ship,True,0.816
SELL04572,Malhotra Mart,Delhi,Rohini,3.9,592,2022-09-28 07:36:46,Preferred,Self Ship,False,1.0
SELL04573,Kumar Retail,Karnataka,Mysuru,4.0,329,2023-07-19 09:23:34,Standard,Easy Ship,True,0.757
SELL04574,Das Retail,Gujarat,Rajkot,3.7,629,2024-03-22 17:25:31,Elite,Self Ship,True,1.0
SELL04575,Patel Trading,Karnataka,Bengaluru,4.2,435,2024-03-19 18:23:59,Standard,Self Ship,True,1.0
SELL04576,Banerjee Stores,Uttar Pradesh,Kanpur,3.6,75,2023-10-31 03:26:51,Standard,Easy Ship,True,0.812
SELL04577,Singh Trading,Rajasthan,Jodhpur,3.4,592,2023-05-28 22:57:37,Elite,FlipMart Fulfilled,True,0.804
SELL04578,Kapoor Mart,Rajasthan,Udaipur,3.9,302,2023-09-29 06:32:34,Preferred,Self Ship,True,0.644
SELL04579,Singh Trading,Punjab,Patiala,4.1,358,2023-09-29 02:05:13,Standard,Self Ship,True,0.887
SELL04580,Joshi Retail,Maharashtra,Mumbai,2.9,756,2021-01-22 05:49:31,Elite,FlipMart Fulfilled,True,0.997
SELL04581,Garg Trading,Kerala,Thiruvananthapuram,3.3,657,2022-03-28 15:19:29,Standard,FlipMart Fulfilled,True,0.843
SELL04582,Singh Enterprises,Punjab,Amritsar,4.2,635,2023-08-22 04:41:59,Standard,Easy Ship,True,0.924
SELL04583,Pandey Retail,Delhi,Rohini,4.1,790,2022-09-23 02:28:40,Standard,FlipMart Fulfilled,False,1.0
SELL04584,Gupta Retail,Telangana,Warangal,3.9,625,2021-09-21 01:26:32,Preferred,FlipMart Fulfilled,True,0.872
SELL04585,Mehta Stores,West Bengal,Asansol,2.9,553,2021-07-27 16:28:03,Standard,FlipMart Fulfilled,True,0.927
SELL04586,Bajaj Trading,Maharashtra,Mumbai,3.1,56,2022-02-27 21:22:11,Standard,Self Ship,True,0.812
SELL04587,Nair Trading,Rajasthan,Jaipur,4.4,368,2023-04-05 21:56:05,Standard,FlipMart Fulfilled,True,0.804
SELL04588,Verma Stores,Karnataka,Mysuru,4.2,492,2022-06-30 15:02:40,Elite,FlipMart Fulfilled,True,0.896
SELL04589,Verma Enterprises,West Bengal,Asansol,3.3,47,2021-02-18 01:59:43,Elite,FlipMart Fulfilled,True,0.957
SELL04590,Das Retail,Tamil Nadu,Chennai,4.1,716,2023-12-10 19:00:06,Standard,Easy Ship,True,0.953
SELL04591,Mishra Retail,Kerala,Kochi,4.4,411,2023-02-17 19:26:39,Elite,FlipMart Fulfilled,False,1.0
SELL04592,Singh Stores,Tamil Nadu,Chennai,4.4,313,2023-05-12 22:28:37,Elite,Easy Ship,True,0.86
SELL04593,Rao Enterprises,Uttar Pradesh,Lucknow,3.9,141,2023-11-20 12:27:37,Platinum,Self Ship,True,0.914
SELL04594,Mishra Trading,Delhi,Dwarka,4.2,617,2023-04-08 07:06:55,Standard,Easy Ship,True,0.977
SELL04595,Rao Enterprises,Madhya Pradesh,Indore,3.2,168,2022-01-04 06:19:30,Standard,Self Ship,True,0.87
SELL04596,Gupta Trading,Rajasthan,Jaipur,3.9,496,2021-07-06 01:04:00,Standard,FlipMart Fulfilled,True,0.836
SELL04597,Verma Retail,Telangana,Hyderabad,3.9,19,2022-01-12 21:25:56,Platinum,Self Ship,True,0.709
SELL04598,Tiwari Mart,Karnataka,Mangaluru,3.8,572,2021-01-20 04:07:50,Standard,Easy Ship,True,0.865
SELL04599,Verma Trading,Karnataka,Bengaluru,3.9,480,2023-02-09 21:29:07,Standard,FlipMart Fulfilled,True,0.975
SELL04600,Kumar Trading,Rajasthan,Udaipur,3.7,262,2023-10-24 21:58:09,Standard,Self Ship,True,0.824
SELL04601,Rao Trading,Punjab,Patiala,2.8,486,2022-07-06 20:22:55,Standard,FlipMart Fulfilled,True,0.655
SELL04602,Bajaj Retail,Punjab,Jalandhar,3.3,736,2021-05-09 21:45:59,Standard,Easy Ship,True,1.0
SELL04603,Pandey Stores,Tamil Nadu,Madurai,3.4,672,2022-11-06 03:44:34,Standard,Self Ship,True,0.76
SELL04604,Yadav Retail,Punjab,Jalandhar,4.6,497,2024-02-10 04:35:45,Preferred,Easy Ship,True,0.803
SELL04605,Rao Stores,Tamil Nadu,Coimbatore,3.6,695,2024-03-10 19:03:46,Standard,Easy Ship,True,0.93
SELL04606,Pandey Retail,Maharashtra,Nagpur,3.5,159,2023-01-02 18:50:37,Preferred,Easy Ship,True,0.905
SELL04607,Kapoor Mart,Gujarat,Vadodara,3.4,520,2023-09-30 18:34:52,Preferred,FlipMart Fulfilled,True,0.902
SELL04608,Gupta Mart,Madhya Pradesh,Jabalpur,4.8,91,2023-01-06 20:09:05,Standard,FlipMart Fulfilled,True,0.905
SELL04609,Mehta Trading,Telangana,Warangal,4.0,52,2023-10-27 13:44:05,Elite,FlipMart Fulfilled,True,0.805
SELL04610,Das Mart,Maharashtra,Pune,3.7,103,2021-02-08 23:27:07,Preferred,FlipMart Fulfilled,True,0.859
SELL04611,Agarwal Retail,Gujarat,Surat,3.7,658,2023-06-18 00:10:38,Standard,Self Ship,True,0.861
SELL04612,Patel Stores,Maharashtra,Mumbai,3.8,53,2023-10-15 21:50:47,Standard,FlipMart Fulfilled,True,0.946
SELL04613,Tiwari Retail,Gujarat,Surat,3.6,352,2021-12-10 22:13:23,Standard,Self Ship,True,0.919
SELL04614,Banerjee Mart,Delhi,Rohini,4.1,399,2022-10-21 00:46:21,Standard,FlipMart Fulfilled,False,0.971
SELL04615,Shah Mart,Uttar Pradesh,Varanasi,4.0,196,2021-10-12 10:39:02,Preferred,FlipMart Fulfilled,True,0.872
SELL04616,Das Retail,West Bengal,Howrah,3.1,546,2023-11-10 09:48:27,Standard,Self Ship,True,0.71
SELL04617,Mishra Stores,Gujarat,Vadodara,4.1,355,2024-03-25 14:29:37,Standard,FlipMart Fulfilled,True,0.985
SELL04618,Garg Mart,Uttar Pradesh,Varanasi,3.7,403,2024-03-24 15:14:44,Standard,Easy Ship,False,0.908
SELL04619,Bajaj Stores,Delhi,Lajpat Nagar,4.5,397,2021-02-02 22:28:04,Standard,FlipMart Fulfilled,True,0.931
SELL04620,Reddy Mart,Karnataka,Mangaluru,5.0,644,2022-07-03 05:00:32,Preferred,FlipMart Fulfilled,True,0.97
SELL04621,Reddy Retail,Maharashtra,Pune,5.0,319,2023-01-21 19:10:51,Standard,Easy Ship,True,0.936
SELL04622,Bajaj Trading,West Bengal,Kolkata,3.6,126,2022-10-09 05:10:13,Standard,FlipMart Fulfilled,True,0.786
SELL04623,Joshi Enterprises,Rajasthan,Kota,4.4,169,2023-03-18 09:40:17,Elite,FlipMart Fulfilled,True,0.708
SELL04624,Sharma Trading,Uttar Pradesh,Lucknow,4.4,704,2022-05-01 08:33:47,Standard,Easy Ship,True,0.786
SELL04625,Rao Stores,Madhya Pradesh,Gwalior,3.9,408,2022-10-28 20:51:29,Standard,FlipMart Fulfilled,False,0.823
SELL04626,Rao Trading,Maharashtra,Mumbai,4.0,282,2024-01-04 18:12:18,Elite,Self Ship,True,0.757
SELL04627,Banerjee Retail,Rajasthan,Jodhpur,4.0,143,2022-05-18 10:06:56,Preferred,FlipMart Fulfilled,True,1.0
SELL04628,Kumar Mart,Punjab,Ludhiana,3.8,336,2023-07-14 04:24:44,Preferred,Easy Ship,False,1.0
SELL04629,Kumar Retail,Gujarat,Vadodara,3.8,86,2022-08-10 07:14:09,Standard,FlipMart Fulfilled,True,0.998
SELL04630,Das Trading,Karnataka,Hubli,4.1,756,2021-06-05 19:55:07,Standard,FlipMart Fulfilled,True,0.872
SELL04631,Joshi Stores,Punjab,Ludhiana,3.6,633,2021-12-18 04:56:57,Standard,FlipMart Fulfilled,True,0.913
SELL04632,Patel Retail,Karnataka,Mangaluru,3.5,603,2022-08-06 08:46:41,Standard,FlipMart Fulfilled,True,0.756
SELL04633,Patel Stores,Tamil Nadu,Madurai,3.8,687,2024-02-29 08:31:06,Elite,Self Ship,True,0.692
SELL04634,Reddy Trading,Telangana,Warangal,4.1,222,2022-04-01 08:38:11,Standard,FlipMart Fulfilled,True,0.962
SELL04635,Nair Mart,Uttar Pradesh,Lucknow,4.0,431,2022-05-22 00:44:40,Preferred,Easy Ship,True,0.88
SELL04636,Nair Enterprises,Uttar Pradesh,Lucknow,4.2,477,2023-10-12 12:22:48,Standard,FlipMart Fulfilled,True,0.95
SELL04637,Verma Enterprises,Karnataka,Mangaluru,4.3,502,2021-04-29 05:03:46,Preferred,Self Ship,True,0.968
SELL04638,Das Mart,Delhi,New Delhi,4.1,148,2022-02-14 06:31:50,Preferred,FlipMart Fulfilled,True,0.868
SELL04639,Iyer Trading,Rajasthan,Jaipur,5.0,439,2021-11-21 11:49:24,Standard,FlipMart Fulfilled,False,0.823
SELL04640,Sharma Stores,West Bengal,Asansol,3.6,657,2022-12-16 01:15:05,Elite,FlipMart Fulfilled,True,0.901
SELL04641,Malhotra Stores,Gujarat,Ahmedabad,4.1,742,2022-10-14 05:33:37,Elite,FlipMart Fulfilled,True,0.841
SELL04642,Joshi Mart,Madhya Pradesh,Jabalpur,3.6,725,2023-02-03 00:27:19,Preferred,FlipMart Fulfilled,True,0.954
SELL04643,Shah Retail,West Bengal,Kolkata,4.6,163,2021-09-28 12:00:32,Standard,Easy Ship,True,0.933
SELL04644,Kumar Enterprises,Karnataka,Bengaluru,3.6,559,2023-01-05 23:01:26,Standard,Self Ship,True,0.938
SELL04645,Das Trading,Maharashtra,Mumbai,4.3,64,2021-06-27 13:29:14,Preferred,FlipMart Fulfilled,True,0.742
SELL04646,Joshi Retail,Madhya Pradesh,Jabalpur,2.7,137,2023-02-16 03:16:51,Standard,FlipMart Fulfilled,True,0.96
SELL04647,Banerjee Retail,Gujarat,Rajkot,4.2,146,2022-11-28 04:15:02,Elite,FlipMart Fulfilled,True,1.0
SELL04648,Singh Retail,Uttar Pradesh,Lucknow,3.9,211,2022-04-07 00:07:24,Standard,Easy Ship,True,0.864
SELL04649,Iyer Enterprises,Karnataka,Mangaluru,3.6,251,2024-03-05 21:03:58,Elite,FlipMart Fulfilled,True,0.918
SELL04650,Reddy Trading,Delhi,Rohini,3.1,102,2023-01-04 12:22:01,Platinum,Easy Ship,True,0.844
SELL04651,Mishra Trading,Uttar Pradesh,Varanasi,4.7,431,2023-01-14 19:57:46,Standard,Self Ship,True,0.917
SELL04652,Banerjee Retail,Karnataka,Mysuru,4.3,462,2022-08-30 16:26:56,Standard,FlipMart Fulfilled,True,0.738
SELL04653,Das Retail,Rajasthan,Jodhpur,3.3,253,2022-06-08 17:27:43,Standard,FlipMart Fulfilled,True,0.836
SELL04654,Patel Stores,Gujarat,Vadodara,4.3,643,2022-03-24 14:33:37,Standard,FlipMart Fulfilled,False,0.738
SELL04655,Nair Enterprises,Punjab,Ludhiana,4.6,594,2021-12-16 17:56:58,Elite,Self Ship,True,0.982
SELL04656,Garg Trading,Gujarat,Rajkot,3.4,176,2022-06-04 09:51:21,Standard,Easy Ship,False,0.859
SELL04657,Joshi Retail,Karnataka,Mangaluru,4.5,762,2022-03-12 16:37:01,Preferred,Self Ship,True,0.873
SELL04658,Verma Mart,Gujarat,Rajkot,3.8,53,2022-04-03 21:51:51,Standard,Easy Ship,True,0.991
SELL04659,Tiwari Enterprises,Karnataka,Hubli,4.0,117,2023-05-16 17:39:03,Standard,FlipMart Fulfilled,True,0.934
SELL04660,Nair Trading,Maharashtra,Nashik,4.1,364,2023-06-17 18:42:48,Preferred,Self Ship,False,1.0
SELL04661,Mehta Enterprises,Tamil Nadu,Coimbatore,4.8,46,2023-07-05 05:16:40,Standard,Easy Ship,True,0.829
SELL04662,Pandey Enterprises,West Bengal,Durgapur,4.5,529,2021-07-12 14:36:47,Preferred,FlipMart Fulfilled,True,0.97
SELL04663,Sharma Stores,Tamil Nadu,Chennai,3.2,798,2022-05-02 05:08:53,Preferred,FlipMart Fulfilled,False,0.834
SELL04664,Kapoor Retail,Karnataka,Bengaluru,3.8,721,2022-08-07 05:14:05,Standard,FlipMart Fulfilled,True,0.866
SELL04665,Gupta Retail,Karnataka,Mysuru,3.5,689,2021-02-25 15:57:12,Preferred,FlipMart Fulfilled,True,0.927
SELL04666,Reddy Trading,Karnataka,Hubli,4.3,696,2021-09-22 22:21:51,Standard,Self Ship,False,0.899
SELL04667,Mehta Stores,Telangana,Nizamabad,3.8,176,2022-01-18 15:16:28,Preferred,FlipMart Fulfilled,True,0.863
SELL04668,Patel Stores,Maharashtra,Nashik,4.2,327,2023-06-03 22:30:42,Preferred,FlipMart Fulfilled,True,0.891
SELL04669,Verma Trading,Uttar Pradesh,Agra,3.9,332,2021-11-07 02:33:48,Standard,Self Ship,True,0.79
SELL04670,Patel Retail,Karnataka,Mysuru,4.9,174,2021-10-01 01:11:28,Preferred,FlipMart Fulfilled,True,0.95
SELL04671,Banerjee Trading,Madhya Pradesh,Bhopal,2.4,70,2022-08-06 01:02:47,Standard,FlipMart Fulfilled,True,0.759
SELL04672,Tiwari Trading,West Bengal,Durgapur,4.3,441,2021-03-06 11:48:34,Standard,FlipMart Fulfilled,True,0.801
SELL04673,Mishra Stores,Delhi,Rohini,3.5,402,2021-10-15 11:50:11,Platinum,Self Ship,True,0.652
SELL04674,Malhotra Stores,West Bengal,Asansol,3.3,689,2023-09-23 05:04:03,Standard,FlipMart Fulfilled,True,0.92
SELL04675,Iyer Trading,Delhi,Dwarka,4.3,448,2021-09-26 15:23:41,Elite,Easy Ship,True,0.877
SELL04676,Verma Enterprises,Tamil Nadu,Salem,3.9,740,2022-05-28 09:33:21,Standard,Self Ship,True,0.795
SELL04677,Malhotra Stores,Maharashtra,Pune,3.1,706,2021-05-20 21:52:51,Platinum,FlipMart Fulfilled,True,0.875
SELL04678,Gupta Mart,Rajasthan,Udaipur,3.7,674,2021-06-08 08:08:02,Standard,Self Ship,True,0.709
SELL04679,Bajaj Enterprises,Uttar Pradesh,Lucknow,3.7,410,2023-10-07 19:49:54,Standard,FlipMart Fulfilled,False,0.896
SELL04680,Mehta Retail,Delhi,New Delhi,4.5,381,2023-11-02 01:48:32,Preferred,Self Ship,True,0.942
SELL04681,Bajaj Mart,Maharashtra,Pune,4.8,222,2023-03-22 09:31:08,Standard,FlipMart Fulfilled,True,0.936
SELL04682,Pandey Enterprises,Gujarat,Surat,3.2,218,2021-08-13 04:36:37,Elite,FlipMart Fulfilled,True,1.0
SELL04683,Mishra Mart,West Bengal,Asansol,4.0,108,2022-01-06 14:55:27,Elite,FlipMart Fulfilled,True,0.849
SELL04684,Reddy Enterprises,Karnataka,Mangaluru,3.5,204,2022-01-27 03:18:37,Elite,FlipMart Fulfilled,True,0.9
SELL04685,Reddy Retail,Madhya Pradesh,Bhopal,3.5,156,2021-12-02 06:47:08,Standard,FlipMart Fulfilled,True,0.934
SELL04686,Kumar Trading,Karnataka,Hubli,3.4,164,2022-03-31 18:41:53,Platinum,FlipMart Fulfilled,True,1.0
SELL04687,Yadav Stores,Maharashtra,Pune,3.7,476,2023-04-18 05:14:39,Standard,FlipMart Fulfilled,True,0.995
SELL04688,Nair Enterprises,Telangana,Nizamabad,3.1,246,2023-08-06 08:40:52,Preferred,FlipMart Fulfilled,True,0.81
SELL04689,Gupta Stores,Tamil Nadu,Salem,3.3,447,2022-10-09 01:51:45,Standard,Self Ship,True,0.937
SELL04690,Tiwari Stores,Karnataka,Bengaluru,4.0,130,2021-10-06 15:37:31,Standard,Self Ship,True,0.957
SELL04691,Patel Enterprises,Maharashtra,Nagpur,3.8,381,2023-06-17 22:27:35,Preferred,Self Ship,False,0.81
SELL04692,Patel Retail,Tamil Nadu,Madurai,4.0,220,2024-02-05 00:42:23,Preferred,Self Ship,True,0.899
SELL04693,Sharma Stores,Karnataka,Hubli,3.4,155,2022-01-06 05:33:16,Standard,FlipMart Fulfilled,True,0.905
SELL04694,Singh Mart,Gujarat,Surat,3.4,646,2021-07-11 14:14:29,Standard,Self Ship,True,0.823
SELL04695,Gupta Stores,Gujarat,Surat,3.3,26,2023-04-26 05:24:43,Preferred,FlipMart Fulfilled,True,0.801
SELL04696,Bajaj Mart,Tamil Nadu,Coimbatore,3.2,261,2022-07-27 22:00:01,Platinum,Easy Ship,True,0.882
SELL04697,Joshi Mart,Delhi,Dwarka,3.1,247,2022-11-01 16:12:41,Standard,FlipMart Fulfilled,True,0.95
SELL04698,Agarwal Trading,Tamil Nadu,Salem,3.8,618,2022-11-04 01:41:49,Elite,FlipMart Fulfilled,False,1.0
SELL04699,Patel Enterprises,Uttar Pradesh,Lucknow,4.9,328,2023-07-14 01:17:44,Standard,FlipMart Fulfilled,True,0.908
SELL04700,Tiwari Enterprises,Karnataka,Mysuru,3.6,18,2021-06-30 05:17:17,Standard,FlipMart Fulfilled,True,0.888
SELL04701,Mehta Enterprises,Madhya Pradesh,Jabalpur,4.3,208,2021-06-24 16:03:45,Elite,Easy Ship,True,0.831
SELL04702,Gupta Stores,Uttar Pradesh,Kanpur,3.8,229,2021-03-10 03:30:38,Elite,FlipMart Fulfilled,True,0.822
SELL04703,Gupta Trading,Karnataka,Mysuru,2.6,261,2022-06-18 14:51:35,Standard,Self Ship,True,0.844
SELL04704,Mishra Retail,Tamil Nadu,Chennai,4.3,208,2023-02-10 09:00:17,Elite,Easy Ship,True,0.901
SELL04705,Reddy Trading,Karnataka,Mysuru,3.9,435,2021-02-11 02:46:42,Standard,FlipMart Fulfilled,True,0.951
SELL04706,Shah Stores,Karnataka,Hubli,2.9,531,2022-04-14 03:29:26,Elite,FlipMart Fulfilled,True,0.933
SELL04707,Verma Trading,Punjab,Jalandhar,3.7,155,2023-09-19 22:25:55,Standard,Self Ship,True,0.797
SELL04708,Bajaj Enterprises,Gujarat,Surat,3.4,526,2022-09-22 22:36:36,Standard,Easy Ship,True,1.0
SELL04709,Bajaj Trading,Karnataka,Hubli,3.8,276,2021-11-04 01:41:09,Standard,FlipMart Fulfilled,True,0.903
SELL04710,Kumar Stores,Rajasthan,Jaipur,3.6,455,2022-11-22 04:47:54,Standard,FlipMart Fulfilled,True,0.749
SELL04711,Reddy Mart,Gujarat,Rajkot,5.0,291,2023-08-09 00:23:05,Standard,FlipMart Fulfilled,True,0.714
SELL04712,Joshi Mart,Punjab,Patiala,4.5,244,2021-06-03 12:58:29,Standard,FlipMart Fulfilled,True,0.868
SELL04713,Pandey Stores,Maharashtra,Nashik,4.7,243,2022-03-29 14:58:23,Platinum,FlipMart Fulfilled,True,0.854
SELL04714,Singh Stores,Maharashtra,Nashik,4.0,480,2021-09-12 22:23:05,Platinum,Easy Ship,True,0.845
SELL04715,Shah Mart,Delhi,Dwarka,3.3,663,2023-01-19 20:10:05,Elite,Easy Ship,True,1.0
SELL04716,Tiwari Retail,West Bengal,Asansol,3.8,535,2023-12-30 04:34:39,Standard,Self Ship,True,0.821
SELL04717,Agarwal Trading,West Bengal,Asansol,3.4,238,2021-01-02 16:21:51,Elite,FlipMart Fulfilled,True,0.777
SELL04718,Reddy Stores,West Bengal,Howrah,3.1,231,2023-01-12 22:27:16,Standard,Self Ship,True,0.765
SELL04719,Pandey Stores,West Bengal,Kolkata,2.7,612,2021-05-08 00:12:08,Standard,FlipMart Fulfilled,True,0.889
SELL04720,Tiwari Retail,Maharashtra,Nagpur,4.2,216,2023-07-20 01:27:30,Preferred,FlipMart Fulfilled,True,0.828
SELL04721,Yadav Stores,Delhi,New Delhi,4.2,109,2022-02-09 12:09:01,Elite,FlipMart Fulfilled,False,0.854
SELL04722,Agarwal Mart,Delhi,Dwarka,4.9,382,2022-01-02 21:27:19,Standard,FlipMart Fulfilled,True,0.84
SELL04723,Yadav Mart,Punjab,Amritsar,3.8,332,2023-04-10 17:13:12,Preferred,Self Ship,True,0.959
SELL04724,Banerjee Stores,Tamil Nadu,Salem,4.2,189,2021-09-07 22:51:15,Preferred,Easy Ship,True,0.762
SELL04725,Patel Retail,West Bengal,Howrah,3.1,749,2022-01-15 14:27:46,Standard,Easy Ship,True,0.806
SELL04726,Garg Enterprises,Telangana,Hyderabad,3.8,412,2023-05-28 10:30:27,Platinum,FlipMart Fulfilled,True,0.872
SELL04727,Sharma Enterprises,Uttar Pradesh,Kanpur,3.7,669,2024-02-08 11:46:23,Preferred,FlipMart Fulfilled,True,0.942
SELL04728,Rao Trading,Punjab,Jalandhar,4.0,462,2022-10-14 08:17:55,Elite,Easy Ship,True,0.981
SELL04729,Joshi Enterprises,Karnataka,Mangaluru,4.0,546,2022-07-08 23:11:52,Elite,FlipMart Fulfilled,True,0.887
SELL04730,Malhotra Retail,Rajasthan,Jodhpur,3.2,719,2021-10-10 15:19:19,Standard,FlipMart Fulfilled,True,0.815
SELL04731,Joshi Enterprises,Tamil Nadu,Salem,4.3,443,2023-04-21 13:46:15,Standard,Self Ship,True,0.862
SELL04732,Kapoor Enterprises,West Bengal,Howrah,3.3,684,2021-02-08 22:42:11,Elite,FlipMart Fulfilled,False,0.835
SELL04733,Banerjee Retail,Gujarat,Surat,3.5,321,2021-09-09 00:22:13,Standard,Self Ship,True,0.921
SELL04734,Agarwal Stores,Uttar Pradesh,Lucknow,4.1,712,2022-11-08 12:09:01,Standard,FlipMart Fulfilled,True,0.946
SELL04735,Mishra Stores,Maharashtra,Nashik,4.5,642,2021-04-21 20:10:13,Preferred,Easy Ship,True,0.874
SELL04736,Mehta Trading,West Bengal,Asansol,4.6,234,2024-02-08 18:54:25,Elite,FlipMart Fulfilled,True,0.933
SELL04737,Kapoor Trading,Uttar Pradesh,Lucknow,4.4,549,2023-08-11 01:54:29,Standard,Self Ship,False,0.869
SELL04738,Reddy Enterprises,Karnataka,Mysuru,5.0,142,2021-07-14 03:46:39,Elite,FlipMart Fulfilled,True,0.899
SELL04739,Banerjee Retail,Maharashtra,Mumbai,3.4,684,2021-05-23 02:51:13,Standard,FlipMart Fulfilled,True,0.921
SELL04740,Nair Trading,Madhya Pradesh,Bhopal,2.8,144,2022-10-03 16:53:42,Elite,FlipMart Fulfilled,True,0.834
SELL04741,Banerjee Enterprises,Rajasthan,Udaipur,4.7,61,2022-11-11 00:07:58,Standard,FlipMart Fulfilled,True,0.908
